stock_id,stock_name,concept_name,normalized_concept_name,folder_year,source_year,inferred_theme_year,source_platform,source_type,source_url,source_title,theme_source_title,theme_source_url,theme_source_platform,matched_by,confidence,evidence_text,crawl_date,notes
3293,鈊象,線上遊戲,線上遊戲,2020,2026,2020,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50872,線上遊戲概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「線上遊戲」成分股表格,2026-04-29,no_search_result
3546,宇峻,線上遊戲,線上遊戲,2020,2026,2020,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50872,線上遊戲概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「線上遊戲」成分股表格,2026-04-29,no_search_result
3687,歐買尬,線上遊戲,線上遊戲,2020,2026,2020,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50872,線上遊戲概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「線上遊戲」成分股表格,2026-04-29,no_search_result
4946,辣椒,線上遊戲,線上遊戲,2020,2026,2020,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50872,線上遊戲概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「線上遊戲」成分股表格,2026-04-29,no_search_result
5478,智冠,線上遊戲,線上遊戲,2020,2026,2020,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50872,線上遊戲概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「線上遊戲」成分股表格,2026-04-29,no_search_result
6111,光聚晶電,線上遊戲,線上遊戲,2020,2026,2020,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50872,線上遊戲概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「線上遊戲」成分股表格,2026-04-29,no_search_result
2314,台揚,5G,5G,2020,2026,2020,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50350,5G概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「5G」成分股表格,2026-04-29,no_search_result
2317,鴻海,5G,5G,2020,2026,2020,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50350,5G概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「5G」成分股表格,2026-04-29,no_search_result
2332,友訊,5G,5G,2020,2026,2020,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50350,5G概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「5G」成分股表格,2026-04-29,no_search_result
2353,宏碁,5G,5G,2020,2026,2020,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50350,5G概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「5G」成分股表格,2026-04-29,no_search_result
2356,英業達,5G,5G,2020,2026,2020,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50350,5G概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「5G」成分股表格,2026-04-29,no_search_result
2357,華碩,5G,5G,2020,2026,2020,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50350,5G概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「5G」成分股表格,2026-04-29,no_search_result
2395,研華,5G,5G,2020,2026,2020,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50350,5G概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「5G」成分股表格,2026-04-29,no_search_result
2412,中華電,5G,5G,2020,2026,2020,CMoney,concept_detail,https://www.cmoney.tw/forum/concept/C50350,5G概念股|推薦與股價行情-股市爆料同學會,,,,cmoney_detail_table,high,CMoney 概念頁「5G」成分股表格,2026-04-29,no_search_result
